probe_type,dim_a_id,dim_a_name,dim_a_category,dim_b_id,dim_b_name,dim_b_category,mean_diff,ci95_lo,ci95_hi,p_greater,p_less,p_two_sided,p_fdr,significant_fdr,stars
metacognitive,10,Animacy,Physical,14,Biological,Control,0.00020123870172371024,-3.6756440712926023e-06,0.0004848197937223855,0.03,0.97,0.06,0.2348372093023256,False,n.s.
metacognitive,10,Animacy,Physical,15,Shapes,Control,-9.893431910182435e-05,-0.0004720119452025978,0.00027540139274171,0.71,0.29,0.58,0.7584615384615384,False,n.s.
metacognitive,10,Animacy,Physical,17,Attention,Mental,-0.0004051932466833023,-0.0007614452062834299,4.8169743278760865e-05,0.968,0.032,0.064,0.2348372093023256,False,n.s.
metacognitive,10,Animacy,Physical,18,SysPrompt (labeled),SysPrompt,-0.0004158349844807111,-0.0007197791980285569,-0.0001030410311332137,0.99,0.01,0.02,0.13304347826086957,False,n.s.
metacognitive,11,Formality,Pragmatic,12,Expertise,Pragmatic,-0.00015830371607473344,-0.0004235993781196761,8.858318230068667e-05,0.874,0.126,0.252,0.521027027027027,False,n.s.
metacognitive,11,Formality,Pragmatic,13,Helpfulness,Pragmatic,-9.755098515174494e-05,-0.00043606439515763443,0.00020228585278122174,0.707,0.293,0.586,0.7598135593220339,False,n.s.
metacognitive,11,Formality,Pragmatic,14,Biological,Control,0.00016831239717427575,-2.8892198507098577e-05,0.0003613504641264058,0.053,0.947,0.106,0.318,False,n.s.
metacognitive,11,Formality,Pragmatic,15,Shapes,Control,-0.00013186062365125884,-0.0004582372005482753,0.00018706103055230415,0.801,0.199,0.398,0.6372371134020619,False,n.s.
metacognitive,11,Formality,Pragmatic,17,Attention,Mental,-0.0004381195512327368,-0.0007694736574267667,-9.164004471965271e-05,0.992,0.008,0.016,0.11127272727272727,False,n.s.
metacognitive,11,Formality,Pragmatic,18,SysPrompt (labeled),SysPrompt,-0.00044876128903014557,-0.0007116346749434743,-0.00019974913772863542,1.0,0.0,0.0,0.0,True,***
metacognitive,12,Expertise,Pragmatic,13,Helpfulness,Pragmatic,6.0752730922988486e-05,-0.0003058658521106077,0.0004189560197970071,0.38,0.62,0.76,0.8768955223880598,False,n.s.
metacognitive,12,Expertise,Pragmatic,14,Biological,Control,0.00032661611324900924,0.0001250964083564851,0.0005330222803685442,0.001,0.999,0.002,0.021857142857142856,True,*
metacognitive,12,Expertise,Pragmatic,15,Shapes,Control,2.644309242347462e-05,-0.0003060866775887409,0.000329426711341649,0.434,0.566,0.868,0.9117123287671232,False,n.s.
metacognitive,12,Expertise,Pragmatic,17,Attention,Mental,-0.0002798158351580034,-0.0005896252268998936,6.0196234157561265e-05,0.958,0.042,0.084,0.2793913043478261,False,n.s.
metacognitive,12,Expertise,Pragmatic,18,SysPrompt (labeled),SysPrompt,-0.0002904575729554121,-0.0005391069741699484,-4.183093198434063e-05,0.987,0.013,0.026,0.15911999999999998,False,n.s.
metacognitive,13,Helpfulness,Pragmatic,14,Biological,Control,0.0002658633823260207,-1.6345244946060702e-05,0.0005936387375948402,0.034,0.966,0.068,0.23645454545454545,False,n.s.
metacognitive,13,Helpfulness,Pragmatic,15,Shapes,Control,-3.430963849951388e-05,-0.00042698197171230095,0.0003414950953211757,0.569,0.431,0.862,0.9117123287671232,False,n.s.
